User_Id,Title,Year,Conteo
76561198096157048,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2014,1
76561198096176845,Torchlight II,2014,1
76561198096178902,Team Fortress 2,2014,1
76561198096211787,Borderlands: The Pre-Sequel,2014,1
76561198096221528,Team Fortress 2,2014,1
76561198096223608,Mount &amp; Blade: Warband,2016,1
76561198096246986,Team Fortress 2,2014,1
76561198096257768,Team Fortress 2,2014,1
76561198096268241,Warframe,2013,1
76561198096274939,Left 4 Dead 2,2013,1
76561198096279435,Warframe,2015,1
76561198096332661,Team Fortress 2,2014,1
76561198096353062,The Stanley Parable,2016,1
76561198096407403,Team Fortress 2,2014,1
76561198096417535,Counter-Strike: Global Offensive,2014,1
76561198096417535,Heroes &amp; Generals,2015,1
76561198096417535,Mad Max,2016,1
76561198096417535,Port of Call,2016,1
76561198096417535,Team Fortress 2,2015,1
76561198096433372,Team Fortress 2,2014,1
76561198096436727,Magicka,2013,1
76561198096443555,Counter-Strike: Global Offensive,2015,1
76561198096443555,Heroes &amp; Generals,2014,1
76561198096443555,Rust,2014,1
76561198096443555,Verdun,2016,1
76561198096447440,Team Fortress 2,2014,1
76561198096458693,Counter-Strike: Global Offensive,2014,1
76561198096460086,Brawlhalla,2016,1
76561198096496816,Team Fortress 2,2016,1
76561198096540669,Dungeon Defenders,2014,1
76561198096562087,Rust,2015,1
76561198096565807,Counter-Strike: Global Offensive,2014,1
76561198096565807,Team Fortress 2,2013,1
76561198096600230,Team Fortress 2,2016,1
76561198096632715,Team Fortress 2,2013,1
76561198096634664,Heroes &amp; Generals,2015,1
76561198096671647,BioShock™,2014,1
76561198096671647,Portal 2,2014,1
76561198096683619,Team Fortress 2,2014,1
76561198096686903,Team Fortress 2,2013,1
76561198096694241,Faerie Solitaire,2015,1
76561198096694241,Gomo,2014,1
76561198096694241,Hero of the Kingdom,2014,1
76561198096694241,"House of 1,000 Doors: Family Secrets Collector's Edition",2014,1
76561198096694241,Talisman: Digital Edition,2015,1
76561198096717859,Borderlands 2,2014,1
76561198096719713,Unturned,2014,1
76561198096734926,Left 4 Dead 2,2015,1
76561198096736743,Counter-Strike: Global Offensive,2015,1
76561198096736743,Dirty Bomb®,2015,1
76561198096736743,GRID 2,2015,1
76561198096736743,Garry's Mod,2015,1
76561198096736743,Hotline Miami,2015,1
76561198096736743,Team Fortress 2,2015,1
76561198096736743,Trine 2: Complete Story,2015,1
76561198096736743,Warframe,2015,1
76561198096745769,Loadout,2014,1
76561198096745769,Super MNC,2014,1
76561198096750939,Garry's Mod,2015,1
76561198096765493,Unturned,2015,1
76561198096775672,Left 4 Dead 2,2015,1
76561198096805950,World of Guns: Gun Disassembly,2015,1
76561198096840499,CoH 2 - US Forces Commander: Rifle Company,2015,1
76561198096840499,Company of Heroes 2,2015,1
76561198096849086,Team Fortress 2,2014,1
76561198096849171,Counter-Strike: Global Offensive,2016,1
76561198096878685,Team Fortress 2,2014,1
76561198096902206,Counter-Strike: Source,2014,1
76561198096902206,Cry of Fear,2014,1
76561198096902206,Grand Theft Auto: San Andreas,2014,1
76561198096902206,Team Fortress 2,2014,1
76561198096922815,Sonic Lost World,2015,1
76561198096922815,Tower of Guns,2015,1
76561198097026173,Borderlands 2,2014,1
76561198097034946,Besiege,2015,1
76561198097034946,Super Meat Boy,2015,1
76561198097034946,The Stanley Parable,2015,1
76561198097038758,Emily is Away,2015,1
76561198097038758,Just Cause™ 3,2015,1
76561198097058385,Call of Duty®: Advanced Warfare - Gold Edition,2014,1
76561198097058385,Dying Light,2016,1
76561198097058385,Thief,2016,1
76561198097058385,Warframe,2013,1
76561198097058965,Garry's Mod,2014,1
76561198097062795,BeamNG.drive,2015,1
76561198097062795,SPINTIRES™,2015,1
76561198097071063,Counter-Strike: Global Offensive,2015,1
76561198097071063,Garry's Mod,2014,1
76561198097071063,Insurgency,2014,1
76561198097071063,Killing Floor,2013,1
76561198097071063,Team Fortress 2,2014,1
76561198097073485,Orcs Must Die! Unchained,2016,1
76561198097082352,Stardew Valley,2016,1
76561198097127444,Everlasting Summer,2014,1
76561198097130336,LEGO® Marvel™ Super Heroes,2014,1
76561198097150329,Dino D-Day,2014,1
76561198097153372,Minecraft: Story Mode - A Telltale Games Series,2015,1
76561198097153372,Unturned,2014,1
76561198097160277,Counter-Strike: Global Offensive,2015,1
76561198097165402,Killing Floor,2013,1
76561198097166040,Rust,2014,1
76561198097166040,The Forest,2014,1
76561198097168319,AirMech Strike,2013,1
76561198097172610,ASRECorp,2016,1
76561198097172610,Sparky's Hunt,2016,1
76561198097172610,Team Fortress 2,2016,1
76561198097177685,AirMech Strike,2015,1
76561198097177685,Blacklight: Retribution,2014,1
76561198097177685,Codename CURE,2016,1
76561198097177685,The Plan,2014,1
76561198097194571,Terraria,2014,1
76561198097195766,Garry's Mod,2016,1
76561198097195766,Killing Floor,2016,1
76561198097208062,Garry's Mod,2013,1
76561198097208062,Unturned,2015,1
76561198097219763,No More Room in Hell,2014,1
76561198097219763,Team Fortress 2,2014,1
76561198097227741,Middle-earth™: Shadow of Mordor™,2014,1
76561198097265236,Champions of Regnum,2014,1
76561198097281049,Sniper Elite: Nazi Zombie Army 2,2014,1
76561198097307311,Call of Duty®: Black Ops II - Apocalypse,2015,1
76561198097320856,Grand Theft Auto V,2015,1
76561198097341253,Team Fortress 2,2014,1
76561198097347172,Goat Simulator,2014,1
76561198097347172,Nuclear Throne,2016,1
76561198097372038,AdVenture Capitalist,2016,1
76561198097372038,Left 4 Dead 2,2014,1
76561198097408489,AirMech Strike,2014,1
76561198097408489,Unturned,2014,1
76561198097432153,Garry's Mod,2015,1
76561198097442746,Garry's Mod,2016,1
76561198097450390,Garry's Mod,2015,1
76561198097453305,King Arthur's Gold,2014,1
76561198097453305,Team Fortress 2,2015,1
76561198097466813,World of Soccer online,2015,1
76561198097470405,Mad Max,2016,1
76561198097470405,Stranded Deep,2015,1
76561198097488403,Team Fortress 2,2014,1
76561198097488403,Warframe,2014,1
76561198097534775,Batman™: Arkham Origins,2014,1
76561198097534775,GRID 2,2013,1
76561198097534775,Left 4 Dead 2,2014,1
76561198097534775,Resident Evil Revelations 2 / Biohazard Revelations 2,2015,1
76561198097548249,Counter-Strike: Global Offensive,2015,1
76561198097565503,Team Fortress 2,2013,1
76561198097584957,Batman™: Arkham Origins,2015,1
76561198097584957,Dishonored,2016,1
76561198097584957,Tom Clancy’s Splinter Cell Blacklist,2016,1
76561198097591088,AirMech Strike,2015,1
76561198097591088,Dirty Bomb®,2015,1
76561198097591088,Fallout: New Vegas,2016,1
76561198097591088,Fistful of Frags,2015,1
76561198097591088,Thinking with Time Machine,2014,1
76561198097591088,Undertale,2016,1
76561198097591088,Unturned,2014,1
76561198097591088,World of Guns: Gun Disassembly,2014,1
76561198097608178,Counter-Strike: Global Offensive,2015,1
76561198097614571,Counter-Strike: Global Offensive,2016,1
76561198097614899,FINAL FANTASY® XIII-2,2016,1
76561198097621779,Fallout: New Vegas,2016,1
76561198097621779,Halo: Spartan Assault,2016,1
76561198097621779,STAR WARS™ Republic Commando™,2015,1
76561198097621779,"Star Wars: Battlefront 2 (Classic, 2005)",2016,1
76561198097623724,Goat Simulator,2014,1
76561198097638512,Garry's Mod,2014,1
76561198097638512,Mount &amp; Blade: Warband,2014,1
76561198097640986,Fallout 4,2015,1
76561198097641296,Golf With Your Friends,2016,1
76561198097641296,Grand Theft Auto V,2016,1
76561198097641296,Tom Clancy's Rainbow Six® Siege,2016,1
76561198097641296,Unturned - Permanent Gold Upgrade,2016,1
76561198097647283,Team Fortress 2,2015,1
76561198097679918,Team Fortress 2,2014,1
76561198097699089,Contagion,2014,1
76561198097699089,PlanetSide 2,2014,1
76561198097700773,Tropico 4,2015,1
76561198097704419,Counter-Strike: Global Offensive,2015,1
76561198097717253,Rust,2014,1
76561198097726933,Realm of the Mad God,2014,1
76561198097726933,Super Crate Box,2014,1
76561198097736628,Counter-Strike: Global Offensive,2015,1
76561198097737597,Team Fortress 2,2014,1
76561198097742192,Five Nights at Freddy's 4,2015,1
76561198097742192,Hyperdimension Neptunia Re;Birth3 V Generation / 神次次元ゲイム ネプテューヌRe;Birth3 V CENTURY,2015,1
76561198097742192,Killing Floor 2,2015,1
76561198097742192,Stardew Valley,2016,1
76561198097747661,Trove,2015,1
76561198097747661,Unturned,2016,1
76561198097762318,LUFTRAUSERS,2014,1
76561198097762318,Team Fortress 2,2015,1
76561198097765368,Team Fortress 2,2016,1
76561198097766259,Source Filmmaker,2014,1
76561198097768337,Red Faction Guerrilla Steam Edition,2014,1
76561198097768337,Verdun,2015,1
76561198097769867,Counter-Strike: Global Offensive,2016,1
76561198097769867,Far Cry® 2: Fortune's Edition,2014,1
76561198097770024,Kerbal Space Program,2014,1
76561198097770024,Next Car Game: Wreckfest,2014,1
76561198097790955,Alien Swarm,2015,1
76561198097790955,Company of Heroes - Legacy Edition,2015,1
76561198097790955,Mafia II,2015,1
76561198097790955,No More Room in Hell,2014,1
76561198097790955,Source Filmmaker,2015,1
76561198097790955,Team Fortress 2,2015,1
76561198097790955,Unturned,2015,1
76561198097795611,Shadowrun: Dragonfall - Director's Cut,2016,1
76561198097809601,Orcs Must Die! 2,2015,1
76561198097851250,Emily is Away,2015,1
76561198097851250,Garry's Mod,2015,1
76561198097857735,Team Fortress 2,2013,1
76561198097860960,AdVenture Capitalist,2015,1
76561198097860960,Garry's Mod,2015,1
76561198097860960,Project Zomboid,2015,1
76561198097860960,Robocraft,2015,1
76561198097860960,Terraria,2015,1
76561198097860960,Unturned,2015,1
76561198097864769,Left 4 Dead,2014,1
76561198097874462,Team Fortress 2,2014,1
76561198097885305,Team Fortress 2,2014,1
76561198097888790,Counter-Strike: Global Offensive,2015,1
76561198097888790,Sid Meier's Civilization® V,2015,1
76561198097908877,APB Reloaded,2014,1
76561198097913004,Team Fortress 2,2014,1
76561198097925653,Borderlands 2,2014,1
76561198097925653,Counter-Strike: Global Offensive,2014,1
76561198097927244,Evolve Stage 2,2016,1
76561198097932115,Counter-Strike: Global Offensive,2014,1
76561198097949523,Left 4 Dead 2,2013,1
76561198097949523,Team Fortress 2,2013,1
76561198097949523,Terraria,2013,1
76561198097976037,Counter-Strike: Global Offensive,2015,1
76561198098009605,Team Fortress 2,2014,1
76561198098009902,ARK: Survival Evolved,2015,1
76561198098009902,AirMech Strike,2014,1
76561198098017317,Counter-Strike: Global Offensive,2015,1
76561198098025074,Dying Light,2015,1
76561198098027263,Rocket League®,2015,1
76561198098029716,Team Fortress 2,2014,1
76561198098039615,Just Cause 2,2013,1
76561198098039823,Garry's Mod,2016,1
76561198098039823,Time of Dragons,2016,1
76561198098040975,Counter-Strike: Global Offensive,2015,2
76561198098040975,Modular Combat,2015,2
76561198098082583,Broforce,2015,1
76561198098082583,LIMBO,2014,1
76561198098088298,Arma 2,2014,1
76561198098088298,DuckTales: Remastered,2014,1
76561198098088298,LEGO Batman,2014,1
76561198098092348,Starbound,2015,1
76561198098113275,Team Fortress 2,2014,1
76561198098136638,AdVenture Capitalist,2015,1
76561198098137546,Left 4 Dead 2,2014,1
76561198098151600,Team Fortress 2,2016,1
76561198098152088,Battlefield: Bad Company™ 2,2015,1
76561198098152088,Counter-Strike: Global Offensive,2014,1
76561198098152088,Garry's Mod,2013,1
76561198098152088,Left 4 Dead 2,2013,1
76561198098156317,Unturned,2014,1
76561198098163147,Team Fortress 2,2014,1
76561198098180949,No More Room in Hell,2014,1
76561198098180949,Realm of the Mad God,2014,1
76561198098215525,The Escapists,2015,1
76561198098219771,Undertale,2015,1
76561198098249951,Left 4 Dead 2,2014,1
76561198098270025,Team Fortress 2,2013,1
76561198098285983,Goat Simulator,2014,1
76561198098295542,Borderlands 2,2014,1
76561198098314442,Counter-Strike: Global Offensive,2014,1
76561198098314442,Garry's Mod,2013,1
76561198098314442,Left 4 Dead 2,2014,1
76561198098315991,Team Fortress 2,2016,1
76561198098316646,Ori and the Blind Forest,2015,1
76561198098316646,Sid Meier's Civilization® V,2014,1
76561198098346223,Source Filmmaker,2016,1
76561198098346223,theHunter Classic,2014,1
76561198098351244,Team Fortress 2,2013,1
76561198098358388,Killing Floor,2014,1
76561198098358388,Team Fortress 2,2014,1
76561198098359018,Euro Truck Simulator 2,2014,1
76561198098364705,Counter-Strike: Global Offensive,2014,1
76561198098399688,BioShock Infinite,2013,1
76561198098399688,Game Dev Tycoon,2014,1
76561198098399688,Spec Ops: The Line,2014,1
76561198098402417,Clicker Heroes,2015,1
76561198098423566,Killing Floor 2,2015,1
76561198098423566,POSTAL 2,2016,1
76561198098423566,Team Fortress 2,2013,1
76561198098423566,Tom Clancy's Rainbow Six® Siege,2016,1
76561198098447454,Rust,2015,1
76561198098447960,Goat Simulator,2015,1
76561198098453611,Counter-Strike: Global Offensive,2014,1
76561198098453611,Left 4 Dead 2,2014,1
76561198098453611,Team Fortress 2,2014,1
76561198098456831,Counter-Strike: Global Offensive,2013,1
76561198098467152,Garry's Mod,2013,1
76561198098469568,Spiral Knights,2014,1
76561198098479489,Dino D-Day,2013,1
76561198098482126,Garry's Mod,2014,1
76561198098482126,Left 4 Dead 2,2015,1
76561198098482126,Unturned,2014,1
76561198098492598,Dying Light,2015,1
76561198098497224,Rust,2014,1
76561198098500523,Team Fortress 2,2015,1
76561198098502812,Just Cause 2: Multiplayer Mod,2013,1
76561198098526969,Realm of the Mad God,2014,1
76561198098542735,Unturned,2015,1
76561198098553595,Fallout: New Vegas,2014,1
76561198098572915,Devil May Cry 4,2014,1
76561198098579167,The Forest,2016,1
76561198098624076,Heroes &amp; Generals,2015,1
76561198098624076,Red Crucible®: Firestorm,2015,1
76561198098640798,Undertale,2016,1
76561198098653023,Team Fortress 2,2014,1
76561198098657376,The Beginner's Guide,2015,2
76561198098661642,The Escapists,2015,1
76561198098673552,Rust,2016,1
76561198098675575,Goat Simulator,2014,1
76561198098675575,Verdun,2015,1
76561198098675629,ARK: Survival Evolved,2015,1
76561198098675629,Terraria,2014,1
76561198098681152,Counter-Strike: Global Offensive,2014,1
76561198098802468,Transformice,2015,1
76561198098805520,Counter-Strike: Global Offensive,2015,1
76561198098816605,Terraria,2014,1
76561198098826029,Killing Floor,2015,1
76561198098826029,The Way of Life Free Edition,2015,1
76561198098839441,Killing Floor,2014,1
76561198098839441,Unturned,2015,1
76561198098839681,Half-Life 2: Episode Two,2015,1
76561198098840056,Emily is Away,2015,1
76561198098840056,Half-Life 2,2015,1
76561198098840056,METAL GEAR SOLID V: THE PHANTOM PAIN,2015,1
76561198098840056,Sonic Adventure 2,2014,1
76561198098840056,Team Fortress 2,2015,1
76561198098840056,The Beginner's Guide,2015,1
76561198098851831,Counter-Strike: Global Offensive,2015,1
76561198098852080,Counter-Strike: Global Offensive,2015,1
76561198098861847,The Expendabros,2015,1
76561198098861847,Unturned,2015,1
76561198098920303,Counter-Strike: Global Offensive,2016,1
76561198098920303,Robocraft,2015,1
76561198098955388,Counter-Strike: Global Offensive,2016,1
76561198098964713,Iron Snout,2016,1
76561198098964713,Paint the Town Red,2016,1
76561198098998419,Left 4 Dead 2,2014,1
76561198098998419,ORION: Prelude,2014,1
76561198098998419,Team Fortress 2,2013,1
76561198099034624,Europa Universalis IV,2015,1
76561198099036492,Team Fortress 2,2016,1
76561198099036584,Loadout,2015,1
76561198099036584,Team Fortress 2,2013,1
76561198099044926,ORION: Prelude,2014,1
76561198099095906,APB Reloaded,2014,1
76561198099095906,Team Fortress 2,2013,1
76561198099099178,Team Fortress 2,2014,1
76561198099102298,Warframe,2015,1
76561198099144881,Team Fortress 2,2014,1
76561198099179039,Awesomenauts - the 2D moba,2014,1
76561198099179039,SNOW,2014,1
76561198099179039,Sparkle 2 Evo,2014,1
76561198099179039,Super Hexagon,2014,1
76561198099179039,Super Sanctum TD,2014,1
76561198099183003,Rust,2015,1
76561198099194434,NEOTOKYO,2014,1
76561198099249567,Dungeon Defenders II,2015,1
76561198099270623,Rust,2015,1
76561198099270623,Team Fortress 2,2014,1
76561198099278832,Counter-Strike: Global Offensive,2014,1
76561198099278832,Orcs Must Die! 2,2014,1
76561198099278832,Rogue Legacy,2013,1
76561198099289520,Goat Simulator,2014,1
76561198099289520,Unturned,2014,1
76561198099295859,Mountain,2015,1
76561198099337899,Blood and Bacon,2016,1
76561198099337899,Floating Point,2016,1
76561198099337899,Zero G Arena,2016,1
76561198099349637,Cry of Fear,2014,1
76561198099350431,Mafia II,2014,1
76561198099350431,Max Payne 3,2014,1
76561198099388170,Garry's Mod,2014,1
76561198099408755,Prominence Poker,2016,1
76561198099442511,Garry's Mod,2014,1
76561198099442511,Team Fortress 2,2014,1
76561198099442511,Unturned,2014,1
76561198099488712,Call of Duty® 2,2014,1
76561198099488712,Everquest ®,2016,1
76561198099488712,Half-Life 2,2014,1
76561198099532181,Saints Row: The Third,2013,1
76561198099532181,Warframe,2014,1
76561198099625419,Batman: Arkham City - Game of the Year Edition,2014,1
76561198099625419,Far Cry® 2: Fortune's Edition,2013,1
76561198099625419,Half-Life 2,2013,1
76561198099625419,State of Decay,2013,1
76561198099625419,Warframe,2014,1
76561198099643480,Team Fortress 2,2014,1
76561198099648608,Alien Swarm,2014,1
76561198099667653,Tactical Intervention,2013,1
76561198099667653,Team Fortress 2,2013,1
76561198099718069,Castle Crashers®,2015,1
76561198099718069,Counter-Strike: Global Offensive,2015,1
76561198099718069,Just Cause 2,2016,1
76561198099819209,Source Filmmaker,2016,1
76561198099851380,Borderlands 2,2014,1
76561198099851380,Cities: Skylines,2015,1
76561198099851380,Team Fortress 2,2014,1
76561198099905142,Borderlands 2,2014,1
76561198099905142,DayZ,2014,1
76561198099905142,Five Nights at Freddy's,2014,1
76561198099905142,The Walking Dead: Season 2,2014,1
76561198099912561,Prison Architect,2015,1
76561198099994082,Unturned,2014,1
76561198100006420,Cry of Fear,2015,1
76561198100038504,Team Fortress 2,2014,1
76561198100050147,Heliborne,2016,1
76561198100093966,Counter-Strike: Global Offensive,2014,1
76561198100094390,ARK: Survival Evolved,2016,1
76561198100107287,Saints Row IV,2015,1
76561198100155466,Medal of Honor™,2013,1
76561198100170399,Cry of Fear,2013,1
76561198100173455,Team Fortress 2,2013,1
76561198100173979,Garry's Mod,2014,1
76561198100173979,Team Fortress 2,2013,1
76561198100179741,Counter-Strike: Global Offensive,2014,1
76561198100179741,Fallout: New Vegas,2015,1
76561198100183135,Counter-Strike: Global Offensive,2014,1
76561198100189015,Dishonored,2014,1
76561198100189015,Team Fortress 2,2014,1
76561198100189015,The Expendabros,2014,1
76561198100189015,Unturned,2014,1
76561198100193015,No More Room in Hell,2013,1
76561198100193773,Dirty Bomb®,2016,1
76561198100230977,PAYDAY™ The Heist,2014,1
76561198100282394,Garry's Mod,2016,1
76561198100282394,Just Cause 2,2014,1
76561198100282394,Mortal Kombat Komplete Edition,2014,1
76561198100282394,Saints Row IV,2014,1
76561198100282394,Stardew Valley,2016,1
76561198100282394,Team Fortress 2,2014,1
76561198100282394,Terraria,2014,1
76561198100282394,Unturned,2014,1
76561198100287032,DC Universe™ Online,2014,1
76561198100326818,Ace of Spades: Battle Builder,2014,3
76561198100337291,Heroes &amp; Generals,2015,1
76561198100345493,No More Room in Hell,2014,1
76561198100347033,Team Fortress 2,2014,1
76561198100354890,Besiege,2016,1
76561198100359331,Counter-Strike: Global Offensive,2013,1
76561198100396363,Double Action: Boogaloo,2016,1
76561198100396363,Loadout,2014,1
76561198100396363,Undertale,2016,1
76561198100410698,Counter-Strike: Global Offensive,2014,1
76561198100410698,Life is Strange - Episode 1,2015,1
76561198100417292,Team Fortress 2,2013,1
76561198100422868,Counter-Strike: Global Offensive,2016,1
76561198100422868,Resident Evil 6 / Biohazard 6,2016,1
76561198100422868,Tom Clancy's Rainbow Six® Siege,2016,1
76561198100425425,Borderlands 2,2014,1
76561198100507019,Company of Heroes 2,2016,1
76561198100513560,Call of Duty®: Advanced Warfare - Gold Edition,2015,1
76561198100529585,Team Fortress 2,2015,1
76561198100546287,Counter-Strike: Global Offensive,2015,1
76561198100596275,Call of Duty®: Black Ops III,2016,1
76561198100596275,PAYDAY™ The Heist,2014,1
76561198100640611,Team Fortress 2,2015,1
76561198100646196,Clicker Heroes,2015,1
76561198100646196,POSTAL 2,2014,1
76561198100646196,Torchlight II,2013,1
76561198100665500,100% Orange Juice - Krila &amp; Kae Character Pack,2016,1
76561198100719359,DC Universe™ Online,2015,1
76561198100719359,Kingdom Wars,2015,1
76561198100719359,Terraria,2014,1
76561198100726428,Counter-Strike: Global Offensive,2015,1
76561198100772096,Hotline Miami,2014,1
76561198100772096,Tactical Intervention,2013,1
76561198100772096,Team Fortress 2,2013,1
76561198100783402,The Stanley Parable,2014,1
76561198100807328,ARK: Survival Evolved,2016,1
76561198100807328,Rocket League®,2016,1
76561198100811093,Banished,2014,1
76561198100811093,"Papers, Please",2014,1
76561198100811093,South Park™: The Stick of Truth™,2015,1
76561198100811093,Starbound,2014,1
76561198100827780,Garry's Mod,2014,1
76561198100835265,Team Fortress 2,2013,1
76561198100835850,Counter-Strike: Global Offensive,2015,2
76561198100968099,PlanetSide 2,2014,1
76561198100968099,Star Conflict,2014,1
76561198100973546,Warface,2014,1
76561198101001765,Garry's Mod,2013,1
76561198101082014,Gotham City Impostors Free to Play,2014,1
76561198101089412,Counter-Strike: Global Offensive,2013,1
76561198101089412,Left 4 Dead,2013,1
76561198101093216,Ace Combat Assault Horizon - Enhanced Edition,2014,1
76561198101093216,Company of Heroes 2,2014,1
76561198101093216,Depth,2015,1
76561198101093216,Empire: Total War™,2015,1
76561198101093216,Red Crucible®: Firestorm,2015,1
76561198101093216,Team Fortress 2,2013,1
76561198101093216,Total War: ATTILA,2015,1
76561198101093216,Total War: ROME II - Blood &amp; Gore,2015,1
76561198101093216,Yet Another Zombie Defense,2015,1
76561198101101733,The Expendabros,2016,1
76561198101112176,Team Fortress 2,2014,1
76561198101120664,Team Fortress 2,2014,1
76561198101162214,Heroes &amp; Generals,2014,1
76561198101193976,Garry's Mod,2014,1
76561198101205256,Super Hexagon,2014,1
76561198101205256,TrackMania Nations Forever,2014,1
76561198101219872,Garry's Mod,2014,1
76561198101223348,Team Fortress 2,2014,1
76561198101250184,No More Room in Hell,2014,1
76561198101264317,Team Fortress 2,2014,1
76561198101264317,Unturned,2014,1
76561198101278301,Counter-Strike: Global Offensive,2014,1
76561198101281530,Team Fortress 2,2016,1
76561198101289379,Team Fortress 2,2014,1
76561198101289379,Terraria,2015,1
76561198101297054,Blacklight: Retribution,2014,1
76561198101298586,America's Army: Proving Grounds,2014,1
76561198101298586,GunZ 2: The Second Duel,2014,1
76561198101298586,Team Fortress 2,2014,1
76561198101298586,Warframe,2015,1
76561198101303629,Counter-Strike: Global Offensive,2014,1
76561198101324330,Garry's Mod,2015,1
76561198101324330,Terraria,2014,1
76561198101332053,Team Fortress 2,2014,1
76561198101343639,METAL GEAR RISING: REVENGEANCE,2015,1
76561198101379613,Rake,2015,1
76561198101401653,APB Reloaded,2016,1
76561198101401653,Insurgency,2016,1
76561198101431323,Castle Crashers®,2014,1
76561198101436466,APB Reloaded,2014,1
76561198101449768,Terraria,2015,1
76561198101467306,Rust,2014,1
76561198101480347,Loadout,2014,1
76561198101480347,Poker Night at the Inventory,2014,1
76561198101480347,"Warhammer® 40,000: Dawn of War® II Chaos Rising",2014,1
76561198101492787,Strife®,2015,1
76561198101530172,Team Fortress 2,2014,1
76561198101552611,Battlefield: Bad Company™ 2,2014,1
76561198101552611,Call of Duty®: Modern Warfare® 2,2014,1
76561198101552611,Killing Floor 2,2015,1
76561198101552611,Sniper Elite V2,2014,1
76561198101552611,The Expendabros,2014,1
76561198101552611,Thunder Wolves,2014,1
76561198101561408,GunZ 2: The Second Duel,2014,1
76561198101561408,Unturned,2014,1
76561198101572628,Realm of the Mad God,2014,1
76561198101576470,Garry's Mod,2013,1
76561198101576470,Loadout,2016,1
76561198101576470,Team Fortress 2,2016,1
76561198101576470,Terraria,2015,1
76561198101581044,Team Fortress 2,2014,1
76561198101601949,AdVenture Capitalist,2015,1
76561198101601949,No More Room in Hell,2015,1
76561198101601949,Team Fortress 2,2016,1
76561198101634865,Left 4 Dead 2,2013,1
76561198101634865,Team Fortress 2,2013,1
76561198101634865,The Plan,2014,1
76561198101686893,Counter-Strike: Global Offensive,2015,1
76561198101686893,Counter-Strike: Source,2015,1
76561198101686893,Garry's Mod,2015,1
76561198101689269,"Invisible, Inc.",2014,1
76561198101694792,Team Fortress 2,2015,1
76561198101738657,GUN™,2016,1
76561198101738657,Garry's Mod,2016,1
76561198101738657,PAYDAY 2: Gage Weapon Pack #01,2016,1
76561198101743006,ChuSingura46+1 S,2016,1
76561198101743006,Pretty Girls Mahjong Solitaire,2016,1
76561198101743006,Team Fortress 2,2013,1
76561198101743006,Unturned,2015,1
76561198101760793,Garry's Mod,2014,1
76561198101800731,Killing Floor,2014,1
76561198101800731,Saints Row IV,2014,1
76561198101806017,Mirror's Edge™,2014,1
76561198101819064,Borderlands 2,2013,1
76561198101854307,Counter-Strike: Global Offensive,2015,1
76561198101889026,DC Universe™ Online,2013,1
76561198101896913,BioShock Infinite,2014,1
76561198101896913,Borderlands 2: Assassin Supremacy Pack,2014,1
76561198101913613,Empire: Total War™,2013,1
76561198101957454,Left 4 Dead 2,2013,1
76561198101968197,Garry's Mod,2014,1
76561198101968197,Team Fortress 2,2014,1
76561198101976562,Deus Ex: Mankind Divided,2016,1
76561198101976562,RIFT,2013,1
76561198101976562,Vindictus,2014,1
76561198101976562,Warframe,2013,1
76561198101994484,DayZ,2014,1
76561198101994484,Dying Light,2016,1
76561198101994484,Garry's Mod,2014,1
76561198101994484,ORION: Prelude,2014,1
76561198101994484,Rust,2014,1
76561198102066467,Loadout,2014,1
76561198102078278,Ace of Spades: Battle Builder,2014,1
76561198102087487,Counter-Strike: Global Offensive,2015,1
76561198102087487,Empire: Total War™,2015,1
76561198102087487,Garry's Mod,2013,1
76561198102093684,Fallout: New Vegas,2015,1
76561198102093684,INK,2015,1
76561198102093684,Left 4 Dead,2015,1
76561198102093684,Left 4 Dead 2,2014,1
76561198102093684,The Desolate Hope,2015,1
76561198102162881,L.A. Noire,2013,1
76561198102162881,Prison Architect,2014,1
76561198102220716,"Warhammer® 40,000: Dawn of War® - Dark Crusade",2014,1
76561198102227860,Dead Realm,2016,1
76561198102227860,Thinking with Time Machine,2014,1
76561198102234446,Counter-Strike: Global Offensive,2014,1
76561198102234446,Insurgency,2013,1
76561198102241733,Garry's Mod,2014,1
76561198102241733,Left 4 Dead 2,2014,1
76561198102241733,Poker Night at the Inventory,2014,1
76561198102241733,Team Fortress 2,2014,1
76561198102246392,Team Fortress 2,2014,1
76561198102254717,Garry's Mod,2014,1
76561198102254717,Team Fortress 2,2014,1
76561198102256563,METAL SLUG 3,2016,1
76561198102256563,Resident Evil 6 / Biohazard 6,2016,1
76561198102256563,Sniper Elite V2,2014,1
76561198102256563,Team Fortress 2,2014,1
76561198102256563,Worms Armageddon,2015,1
76561198102260813,Team Fortress 2,2014,1
76561198102272170,The Plan,2015,1
76561198102278381,Aliens vs. Predator™,2014,1
76561198102282651,Sid Meier's Civilization® V,2016,1
76561198102282651,Team Fortress 2,2016,1
76561198102341743,Loadout,2014,1
76561198102348131,Team Fortress 2,2015,1
76561198102405632,"Warhammer 40,000: Dawn of War II",2016,1
76561198102409708,Counter-Strike: Global Offensive,2014,1
76561198102409708,Stranded Deep,2015,1
76561198102410011,Team Fortress 2,2015,1
76561198102421718,Depth,2015,1
76561198102421718,Yet Another Zombie Defense,2015,1
76561198102434744,Team Fortress 2,2014,1
76561198102469448,Garry's Mod,2014,1
76561198102469448,Gotham City Impostors Free to Play,2014,1
